time,speed,ref
0.852,0.0,0.0
0.855,0.0,0.0
0.857,0.0,0.0
0.859,0.0,0.0
0.861,0.0,0.0
0.863,0.0,0.0
0.865,0.0,0.0
0.867,0.0,0.0
0.869,0.0,0.0
0.872,0.0,0.0
0.874,0.0,0.0
0.876,0.0,0.0
0.878,0.0,0.0
0.88,0.0,0.0
0.882,0.0,0.0
0.884,0.0,0.0
0.887,0.0,0.0
0.889,0.0,0.0
0.891,0.0,0.0
0.893,0.0,0.0
0.895,0.0,0.0
0.897,0.0,0.0
0.899,0.0,0.0
0.901,0.0,0.0
0.904,0.0,0.0
0.906,0.0,0.0
0.908,0.0,0.0
0.91,0.0,0.0
0.912,0.0,0.0
0.914,0.0,0.0
0.916,0.0,0.0
0.918,0.0,0.0
0.921,0.0,0.0
0.923,0.0,0.0
0.925,0.0,0.0
0.927,0.0,0.0
0.929,0.0,0.0
0.931,0.0,0.0
0.933,0.0,0.0
0.935,0.0,0.0
0.938,0.0,0.0
0.94,0.0,0.0
0.942,0.0,0.0
0.944,0.0,0.0
0.946,0.0,0.0
0.948,0.0,0.0
0.95,0.0,0.0
0.953,0.0,0.0
0.955,0.0,0.0
0.957,0.0,0.0
0.959,0.0,0.0
0.961,0.0,0.0
0.963,0.0,0.0
0.965,0.0,0.0
0.967,0.0,0.0
0.97,0.0,0.0
0.972,0.0,0.0
0.974,0.0,0.0
0.976,0.0,0.0
0.978,0.0,0.0
0.98,0.0,0.0
0.982,0.0,0.0
0.984,0.0,0.0
0.987,0.0,0.0
0.989,0.0,0.0
0.991,0.0,0.0
0.993,0.0,0.0
0.995,0.0,0.0
0.997,0.0,0.0
0.999,0.0,0.0
1.001,0.0,0.0
1.004,0.0,0.0
1.006,0.0,0.0
1.008,0.0,0.0
1.01,0.0,0.0
1.012,0.0,0.0
1.014,0.0,0.0
1.016,0.0,0.0
1.019,0.0,0.0
1.021,0.0,0.0
1.023,0.0,0.0
1.025,0.0,0.0
1.027,0.0,0.0
1.029,0.0,0.0
1.031,0.0,0.0
1.033,0.0,0.0
1.036,0.0,0.0
1.038,0.0,0.0
1.04,0.0,0.0
1.042,0.0,0.0
1.044,0.0,0.0
1.046,0.0,0.0
1.048,0.0,0.0
1.05,0.0,0.0
1.053,0.0,0.0
1.055,0.0,0.0
1.057,0.0,0.0
1.059,0.0,0.0
1.061,0.0,0.0
1.063,0.0,0.0
1.065,0.0,0.0
1.067,0.0,0.0
1.07,0.0,0.0
1.072,0.0,0.0
1.074,0.0,0.0
1.076,0.0,0.0
1.078,0.0,0.0
1.08,0.0,0.0
1.082,0.0,0.0
1.085,0.0,0.0
1.087,0.0,0.0
1.089,0.0,0.0
1.091,0.0,0.0
1.093,0.0,0.0
1.095,0.0,0.0
1.097,0.0,0.0
1.099,0.0,0.0
1.102,0.0,0.0
1.104,0.0,0.0
1.106,0.0,0.0
1.108,0.0,0.0
1.11,0.0,0.0
1.112,0.0,0.0
1.114,0.0,0.0
1.116,0.0,0.0
1.119,0.0,0.0
1.121,0.0,0.0
1.123,0.0,0.0
1.125,0.0,0.0
1.127,0.0,0.0
1.129,0.0,0.0
1.131,0.0,0.0
1.133,0.0,0.0
1.136,0.0,0.0
1.138,0.0,0.0
1.14,0.0,0.0
1.142,0.0,0.0
1.144,0.0,0.0
1.146,0.0,0.0
1.148,0.0,0.0
1.151,0.0,0.0
1.153,0.0,0.0
1.155,0.0,0.0
1.157,0.0,0.0
1.159,0.0,0.0
1.161,0.0,0.0
1.163,0.0,0.0
1.165,0.0,0.0
1.168,0.0,0.0
1.17,0.0,0.0
1.172,0.0,0.0
1.174,0.0,0.0
1.176,0.0,0.0
1.178,0.0,0.0
1.18,0.0,0.0
1.182,0.0,0.0
1.185,0.0,0.0
1.187,0.0,0.0
1.189,0.0,0.0
1.191,0.0,0.0
1.193,0.0,0.0
1.195,0.0,0.0
1.197,0.0,0.0
1.199,0.0,0.0
1.202,0.0,0.0
1.204,0.0,0.0
1.206,0.0,0.0
1.208,0.0,0.0
1.21,0.0,0.0
1.212,0.0,0.0
1.214,0.0,0.0
1.217,0.0,0.0
1.219,0.0,0.0
1.221,0.0,0.0
1.223,0.0,0.0
1.225,0.0,0.0
1.227,0.0,0.0
1.229,0.0,0.0
1.231,0.0,0.0
1.234,0.0,0.0
1.236,0.0,0.0
1.238,0.0,0.0
1.24,0.0,0.0
1.242,0.0,0.0
1.244,0.0,0.0
1.246,0.0,0.0
1.248,0.0,0.0
1.251,0.0,0.0
1.253,0.0,0.0
1.255,0.0,0.0
1.257,0.0,0.0
1.259,0.0,0.0
1.261,0.0,0.0
1.263,0.0,0.0
1.265,0.0,0.0
1.268,0.0,0.0
1.27,0.0,0.0
1.272,0.0,0.0
1.274,0.0,0.0
1.276,0.0,0.0
1.278,0.0,0.0
1.28,0.0,0.0
1.283,0.0,0.0
1.285,0.0,0.0
1.287,0.0,0.0
1.289,0.0,0.0
1.291,0.0,0.0
1.293,0.0,0.0
1.295,0.0,0.0
1.297,0.0,0.0
1.3,0.0,0.0
1.302,0.0,0.0
1.304,0.0,0.0
1.306,0.0,0.0
1.308,0.0,0.0
1.31,0.0,0.0
1.312,0.0,0.0
1.314,0.0,0.0
1.317,0.0,0.0
1.319,0.0,0.0
1.321,0.0,0.0
1.323,0.0,0.0
1.325,0.0,0.0
1.327,0.0,0.0
1.329,0.0,0.0
1.331,0.0,0.0
1.334,0.0,0.0
1.336,0.0,0.0
1.338,0.0,0.0
1.34,0.0,0.0
1.342,0.0,0.0
1.344,0.0,0.0
1.346,0.0,0.0
1.349,0.0,0.0
1.351,0.0,0.0
1.353,0.0,0.0
1.355,0.0,0.0
1.357,0.0,0.0
1.359,0.0,0.0
1.361,0.0,0.0
1.363,0.0,0.0
1.366,0.0,0.0
1.368,0.0,0.0
1.37,0.0,0.0
1.372,0.0,0.0
1.374,0.0,0.0
1.376,0.0,0.0
1.378,0.0,0.0
1.381,0.0,0.0
1.383,0.0,0.0
1.385,0.0,0.0
1.387,0.0,0.0
1.389,0.0,0.0
1.391,0.0,0.0
1.393,0.0,0.0
1.395,0.0,0.0
1.398,0.0,0.0
1.4,0.0,0.0
1.402,0.0,0.0
1.404,0.0,0.0
1.406,0.0,0.0
1.408,0.0,0.0
1.41,0.0,0.0
1.413,0.0,0.0
1.415,0.0,0.0
1.417,0.0,0.0
1.419,0.0,0.0
1.421,0.0,0.0
1.423,0.0,0.0
1.425,0.0,0.0
1.427,0.0,0.0
1.43,0.0,0.0
1.432,0.0,0.0
1.434,0.0,0.0
1.436,0.0,0.0
1.438,0.0,0.0
1.44,0.0,0.0
1.442,0.0,0.0
1.445,0.0,0.0
1.447,0.0,0.0
1.449,0.0,0.0
1.451,0.0,0.0
1.453,0.0,0.0
1.455,0.0,0.0
1.457,0.0,0.0
1.459,0.0,0.0
1.462,0.0,0.0
1.464,0.0,0.0
1.466,0.0,0.0
1.468,0.0,0.0
1.47,0.0,0.0
1.472,0.0,0.0
1.474,0.0,0.0
1.476,0.0,0.0
1.479,0.0,0.0
1.481,0.0,0.0
1.483,0.0,0.0
1.485,0.0,0.0
1.487,0.0,0.0
1.489,0.0,0.0
1.491,0.0,0.0
1.493,0.0,0.0
1.496,0.0,0.0
1.498,0.0,0.0
1.5,0.0,0.0
1.502,0.0,0.0
1.504,0.0,0.0
1.506,0.0,0.0
1.508,0.0,0.0
1.511,0.0,0.0
1.513,0.0,0.0
1.515,0.0,0.0
1.517,0.0,0.0
1.519,0.0,0.0
1.521,0.0,0.0
1.523,0.0,0.0
1.525,0.0,0.0
1.528,0.0,0.0
1.53,0.0,0.0
1.532,0.0,0.0
1.534,0.0,0.0
1.536,0.0,0.0
1.538,0.0,0.0
1.54,0.0,0.0
1.542,0.0,0.0
1.545,0.0,0.0
1.547,0.0,0.0
1.549,0.0,0.0
1.551,0.0,0.0
1.553,0.0,0.0
1.555,0.0,0.0
1.557,0.0,0.0
1.559,0.0,0.0
1.562,0.0,0.0
1.564,0.0,0.0
1.566,0.0,0.0
1.568,0.0,0.0
1.57,0.0,0.0
1.572,0.0,0.0
1.574,0.0,0.0
1.577,0.0,0.0
1.579,0.0,0.0
1.581,0.0,0.0
1.583,0.0,0.0
1.585,0.0,0.0
1.587,0.0,0.0
1.589,0.0,0.0
1.591,0.0,0.0
1.594,0.0,0.0
1.596,0.0,0.0
1.598,0.0,0.0
1.6,0.0,0.0
1.602,0.0,0.0
1.604,0.0,0.0
1.606,0.0,0.0
1.609,0.0,0.0
1.611,0.0,0.0
1.613,0.0,0.0
1.615,0.0,0.0
1.617,0.0,0.0
1.619,0.0,0.0
1.621,0.0,0.0
1.623,0.0,0.0
1.626,0.0,0.0
1.628,0.0,0.0
1.63,0.0,0.0
1.632,0.0,0.0
1.634,0.0,0.0
1.636,0.0,0.0
1.638,0.0,0.0
1.641,0.0,0.0
1.643,0.0,0.0
1.645,0.0,0.0
1.647,0.0,0.0
1.649,0.0,0.0
1.651,0.0,0.0
1.653,0.0,0.0
1.655,0.0,0.0
1.658,0.0,0.0
1.66,0.0,0.0
1.662,0.0,0.0
1.664,0.0,0.0
1.666,0.0,0.0
1.668,0.0,0.0
1.67,0.0,0.0
1.673,0.0,0.0
1.675,0.0,0.0
1.677,0.0,0.0
1.679,0.0,0.0
1.681,0.0,0.0
1.683,0.0,0.0
1.685,0.0,0.0
1.687,0.0,0.0
1.69,0.0,0.0
1.692,0.0,0.0
1.694,0.0,0.0
1.696,0.0,0.0
1.698,0.0,0.0
1.7,0.0,0.0
1.702,0.0,0.0
1.705,0.0,0.0
1.707,0.0,0.0
1.709,0.0,0.0
1.711,0.0,0.0
1.713,0.0,0.0
1.715,0.0,0.0
1.717,0.0,0.0
1.719,0.0,0.0
1.722,0.0,0.0
1.724,0.0,0.0
1.726,0.0,0.0
1.728,0.0,0.0
1.73,0.0,0.0
1.732,0.0,0.0
1.734,0.0,0.0
1.736,0.0,0.0
1.739,0.0,0.0
1.741,0.0,0.0
1.743,0.0,0.0
1.745,0.0,0.0
1.747,0.0,0.0
1.749,0.0,0.0
1.751,0.0,0.0
1.754,0.0,0.0
1.756,0.0,0.0
1.758,0.0,0.0
1.76,0.0,0.0
1.762,0.0,0.0
1.764,0.0,0.0
1.766,0.0,0.0
1.768,0.0,0.0
1.771,0.0,0.0
1.773,0.0,0.0
1.775,0.0,0.0
1.777,0.0,0.0
1.779,0.0,0.0
1.781,0.0,0.0
1.783,0.0,0.0
1.785,0.0,0.0
1.788,0.0,0.0
1.79,0.0,0.0
1.792,0.0,0.0
1.794,0.0,0.0
1.796,0.0,0.0
1.798,0.0,0.0
1.8,0.0,0.0
1.802,0.0,0.0
1.805,0.0,0.0
1.807,0.0,0.0
1.809,0.0,0.0
1.811,0.0,0.0
1.813,0.0,0.0
1.815,0.0,0.0
1.817,0.0,0.0
1.82,0.0,0.0
1.822,0.0,0.0
1.824,0.0,0.0
1.826,0.0,0.0
1.828,0.0,0.0
1.83,0.0,0.0
1.832,0.0,0.0
1.834,0.0,0.0
1.837,0.0,0.0
1.839,0.0,0.0
1.841,0.0,0.0
1.843,0.0,0.0
1.845,0.0,0.0
1.847,0.0,0.0
1.849,0.0,0.0
1.851,0.0,0.0
1.854,0.0,0.0
1.856,0.0,0.0
1.858,0.0,0.0
1.86,0.0,0.0
1.862,0.0,0.0
1.864,0.0,0.0
1.866,0.0,0.0
1.868,0.0,0.0
1.871,0.0,0.0
1.873,0.0,0.0
1.875,0.0,0.0
1.877,0.0,0.0
1.879,0.0,0.0
1.881,0.0,0.0
1.883,0.0,0.0
1.886,0.0,0.0
1.888,0.0,0.0
1.89,0.0,0.0
1.892,0.0,0.0
1.894,0.0,0.0
1.896,0.0,0.0
1.898,0.0,0.0
1.9,0.0,0.0
1.903,0.0,0.0
1.905,0.0,0.0
1.907,0.0,0.0
1.909,0.0,0.0
1.911,0.0,0.0
1.913,0.0,0.0
1.915,0.0,0.0
1.917,0.0,0.0
1.92,0.0,0.0
1.922,0.0,0.0
1.924,0.0,0.0
1.926,0.0,0.0
1.928,0.0,0.0
1.93,0.0,0.0
1.932,0.0,0.0
1.934,0.0,0.0
1.937,0.0,0.0
1.939,0.0,0.0
1.941,0.0,0.0
1.943,0.0,0.0
1.945,0.0,0.0
1.947,0.0,0.0
1.949,0.0,0.0
1.952,0.0,0.0
1.954,0.0,0.0
1.956,0.0,0.0
1.958,0.0,0.0
1.96,0.0,0.0
1.962,0.0,0.0
1.964,0.0,0.0
1.966,0.0,0.0
1.969,0.0,0.0
1.971,0.0,0.0
1.973,0.0,0.0
1.975,0.0,0.0
1.977,0.0,0.0
1.979,0.0,0.0
1.981,0.0,0.0
1.983,0.0,0.0
1.986,0.0,0.0
1.988,0.0,0.0
1.99,0.0,0.0
1.992,0.0,0.0
1.994,0.0,0.0
1.996,0.0,0.0
1.998,0.0,0.0
2.0,0.0,0.0
2.003,0.0,0.0
2.005,0.0,0.0
2.007,0.0,0.0
2.009,0.0,0.0
2.011,0.0,0.0
2.013,0.0,0.0
2.015,0.0,0.0
2.018,0.0,0.0
2.02,0.0,0.0
2.022,0.0,0.0
2.024,0.0,0.0
2.026,0.0,0.0
2.028,0.0,0.0
2.03,0.0,0.0
2.032,0.0,0.0
2.035,0.0,0.0
2.037,0.0,0.0
2.039,0.0,0.0
2.041,0.0,0.0
2.043,0.0,0.0
2.045,0.0,0.0
2.047,0.0,0.0
2.049,0.0,0.0
2.052,0.0,0.0
2.054,0.0,0.0
2.056,0.0,0.0
2.058,0.0,0.0
2.06,0.0,0.0
2.062,0.0,0.0
2.064,0.0,0.0
2.067,0.0,0.0
2.069,0.0,0.0
2.071,0.0,0.0
2.073,0.0,0.0
2.075,0.0,0.0
2.077,0.0,0.0
2.079,0.0,0.0
2.081,0.0,0.0
2.084,0.0,0.0
2.086,0.0,0.0
2.088,0.0,0.0
2.09,0.0,0.0
2.092,0.0,0.0
2.094,0.0,0.0
2.096,0.0,0.0
2.099,0.0,0.0
2.101,0.0,0.0
2.103,0.0,0.0
2.105,0.0,0.0
2.107,0.0,0.0
2.109,0.0,0.0
2.111,0.0,0.0
2.113,0.0,0.0
2.116,0.0,0.0
2.118,0.0,0.0
2.12,0.0,0.0
2.122,0.0,0.0
2.124,0.0,0.0
2.126,0.0,0.0
2.128,0.0,0.0
2.131,0.0,0.0
2.133,0.0,0.0
2.135,0.0,0.0
2.137,0.0,0.0
2.139,0.0,0.0
2.141,0.0,0.0
2.143,0.0,0.0
2.145,0.0,0.0
2.148,0.0,0.0
2.15,0.0,0.0
2.152,0.0,0.0
2.154,0.0,0.0
2.156,0.0,0.0
2.158,0.0,0.0
2.16,0.0,0.0
2.163,0.0,0.0
2.165,0.0,0.0
2.167,0.0,0.0
2.169,0.0,0.0
2.171,0.0,0.0
2.173,0.0,0.0
2.175,0.0,0.0
2.177,0.0,0.0
2.18,0.0,0.0
2.182,0.0,0.0
2.184,0.0,0.0
2.186,0.0,0.0
2.188,0.0,0.0
2.19,0.0,0.0
2.192,0.0,0.0
2.195,0.0,0.0
2.197,0.0,0.0
2.199,0.0,0.0
2.201,0.0,0.0
2.203,0.0,0.0
2.205,0.0,0.0
2.207,0.0,0.0
2.209,0.0,0.0
2.212,0.0,0.0
2.214,0.0,0.0
2.216,0.0,0.0
2.218,0.0,0.0
2.22,0.0,0.0
2.222,0.0,0.0
2.224,0.0,0.0
2.226,0.0,0.0
2.229,0.0,0.0
2.231,0.0,0.0
2.233,0.0,0.0
2.235,0.0,0.0
2.237,0.0,0.0
2.239,0.0,0.0
2.241,0.0,0.0
2.243,0.0,0.0
2.246,0.0,0.0
2.248,0.0,0.0
2.25,0.0,0.0
2.252,0.0,0.0
2.254,0.0,0.0
2.256,0.0,0.0
2.258,0.0,0.0
2.261,0.0,0.0
2.263,0.0,0.0
2.265,0.0,0.0
2.267,0.0,0.0
2.269,0.0,0.0
2.271,0.0,0.0
2.273,0.0,0.0
2.275,0.0,0.0
2.278,0.0,0.0
2.28,0.0,0.0
2.282,0.0,0.0
2.284,0.0,0.0
2.286,0.0,0.0
2.288,0.0,0.0
2.29,0.0,0.0
2.292,0.0,0.0
2.295,0.0,0.0
2.297,0.0,0.0
2.299,0.0,0.0
2.301,0.0,0.0
2.303,0.0,0.0
2.305,0.0,0.0
2.307,0.0,0.0
2.309,0.0,0.0
2.312,0.0,0.0
2.314,0.0,0.0
2.316,0.0,0.0
2.318,0.0,0.0
2.32,0.0,0.0
2.322,0.0,0.0
2.324,0.0,0.0
2.327,0.0,0.0
2.329,0.0,0.0
2.331,0.0,0.0
2.333,0.0,0.0
2.335,0.0,0.0
2.337,0.0,0.0
2.339,0.0,0.0
2.341,0.0,0.0
2.344,0.0,0.0
2.346,0.0,0.0
2.348,0.0,0.0
2.35,0.0,0.0
2.352,0.0,0.0
2.354,0.0,0.0
2.356,0.0,0.0
2.359,0.0,0.0
2.361,0.0,0.0
2.363,0.0,0.0
2.365,0.0,0.0
2.367,0.0,0.0
2.369,0.0,0.0
2.371,0.0,0.0
2.373,0.0,0.0
2.376,0.0,0.0
2.378,0.0,0.0
2.38,0.0,0.0
2.382,0.0,0.0
2.384,0.0,0.0
2.386,0.0,0.0
2.388,0.0,0.0
2.391,0.0,0.0
2.393,0.0,0.0
2.395,0.0,0.0
2.397,0.0,0.0
2.399,0.0,0.0
2.401,0.0,0.0
2.403,0.0,0.0
